correlativo_estudiante,nombre_carrera,fecha_inscripcion,anio_inscripcion,sexo,pais_nacionalidad,tipo_inscripcion
a634fc5f7759f9e65f7bec7a732eb03c,INGENIERIA INDUSTRIAL,2023-12-08,2024,M,GUATEMALA,REINGRESO
ccc89aff8bc754cf906b8835331227c9,INGENIERIA INDUSTRIAL,2023-12-08,2024,M,GUATEMALA,REINGRESO
738c42700d239d64388e0e0de2c22085,INGENIERIA MECANICA,2023-12-08,2024,M,GUATEMALA,REINGRESO
add552843040181e04b0a1d47dabdf3f,INGENIERIA MECANICA ELECTRICA,2023-12-08,2024,F,GUATEMALA,REINGRESO
c1a203aed2a00b4dfd4a32cde45a6d91,INGENIERIA MECANICA ,2023-12-08,2024,M,GUATEMALA,REINGRESO
7cc07962ce5c5636bfa2118e8c437716,INGENIERIA QUIMICA,2023-12-08,2024,F,GUATEMALA,REINGRESO
b368038e76b5f00e5b62ff828bb7e7d8,INGENIERIA QUIMICA,2023-12-08,2024,F,GUATEMALA,REINGRESO
176934a13e3f2f9c8cbdbe323a2841bd,INGENIERIA QUIMICA,2023-12-08,2024,M,GUATEMALA,REINGRESO
29e20b59da7b8af8a699a58d4da4e3eb,INGENIERIA QUIMICA,2023-12-08,2024,M,GUATEMALA,REINGRESO
700e1cfb8bcccfeb0a1623a2aa87c1b7,INGENIERIA QUIMICA,2023-12-08,2024,M,GUATEMALA,REINGRESO
23db15566bc0f86b4a1f35caaed9a50b,INGENIERIA ELECTRONICA,2023-12-09,2024,M,GUATEMALA,REINGRESO
90e05513bfa52f94ccdd167af998f60a,INGENIERIA ELECTRONICA,2023-12-09,2024,M,GUATEMALA,REINGRESO
a3d7e82e82d9368affa8793f56f6467c,INGENIERIA ELECTRONICA,2023-12-09,2024,M,GUATEMALA,REINGRESO
5ed0f62facfd899bbe064ce4d6205417,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-09,2024,F,GUATEMALA,REINGRESO
f15d8e80f31963c90d1e54ab5d3a847e,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-09,2024,F,GUATEMALA,REINGRESO
31e63b10e2be31d3b0451a4888681b42,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-09,2024,M,GUATEMALA,REINGRESO
331ecfbf2345e74d35641de0ab4b346b,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-09,2024,M,GUATEMALA,REINGRESO
50296f2e7d0cfd3f7a164e2c8dcdcf05,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-09,2024,M,GUATEMALA,REINGRESO
51abb1a2435670f56f4d5f5629bfcd6b,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-09,2024,M,GUATEMALA,REINGRESO
cb75b9f76e609ede72ed459ae0a401b4,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-09,2024,M,GUATEMALA,REINGRESO
dec20ea44e16e8f8e86c3a55b5f34a13,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-09,2024,M,GUATEMALA,REINGRESO
e5aee44910dc028c306e9dc97fcf2ddf,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-09,2024,M,GUATEMALA,REINGRESO
70a01ae3e38782a63520f48659f98344,INGENIERIA EN INDUSTRIAS ,2023-12-09,2024,F,GUATEMALA,REINGRESO
59c057dcd936376659c2c723b726d234,INGENIERIA INDUSTRIAL,2023-12-09,2024,F,GUATEMALA,REINGRESO
b020a003d21b67ce13241858a9539ee5,INGENIERIA INDUSTRIAL,2023-12-09,2024,M,GUATEMALA,REINGRESO
edaf97685e2e65a34e896ba0a91b75f8,INGENIERIA INDUSTRIAL,2023-12-09,2024,M,GUATEMALA,REINGRESO
279abcf6b5681c82a356a430ceaf4b96,INGENIERIA MECANICA ,2023-12-09,2024,M,GUATEMALA,REINGRESO
fe386728756682260311686b0deb01f0,INGENIERIA MECANICA ,2023-12-09,2024,M,GUATEMALA,REINGRESO
1d9ad76662f94740e35e06c0ff259879,INGENIERIA QUIMICA,2023-12-09,2024,F,GUATEMALA,REINGRESO
406a3e04a11a69bf207020141ccce9b7,INGENIERIA QUIMICA,2023-12-09,2024,F,GUATEMALA,REINGRESO
af79714f7f79d4eb3f5203e1043e896c,INGENIERIA QUIMICA,2023-12-09,2024,F,GUATEMALA,REINGRESO
27413f850f4213e604ee30efcbe17968,INGENIERIA QUIMICA,2023-12-09,2024,M,GUATEMALA,REINGRESO
8802567bfa95f624a69817bcb058b6bf,INGENIERIA QUIMICA,2023-12-09,2024,M,GUATEMALA,REINGRESO
313d2589f7b459c896aa545bf05ccd95,INGENIERIA CIVIL,2023-12-10,2024,F,GUATEMALA,REINGRESO
3b53626f6f00488420e20eff6931edc5,INGENIERIA CIVIL,2023-12-10,2024,M,GUATEMALA,REINGRESO
6860789d22302fd8ac138c753ef98d9c,INGENIERIA CIVIL,2023-12-10,2024,M,GUATEMALA,REINGRESO
988758ac438791690c91e128275f408e,INGENIERIA CIVIL,2023-12-10,2024,M,GUATEMALA,REINGRESO
bcf591a084ddb85809ca5c3efd426333,INGENIERIA CIVIL,2023-12-10,2024,M,GUATEMALA,REINGRESO
bf450a29227cacd83f8e3549b55df333,INGENIERIA CIVIL,2023-12-10,2024,M,GUATEMALA,REINGRESO
6c5a714d14133d794ca67442ebf9519e,INGENIERIA ELECTRICA,2023-12-10,2024,M,GUATEMALA,REINGRESO
d3b708141a11e603e1ad431dfc214cc6,INGENIERIA ELECTRICA,2023-12-10,2024,M,GUATEMALA,REINGRESO
40f151b138ea22c8561864f5fcbb8f7e,INGENIERIA ELECTRONICA,2023-12-10,2024,M,GUATEMALA,REINGRESO
7be8254d4d46ee720240094af7f84dc7,INGENIERIA ELECTRONICA,2023-12-10,2024,M,GUATEMALA,REINGRESO
162c73292418c0d589c71e6fc0aee7c4,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-10,2024,F,GUATEMALA,REINGRESO
175692fe8669fc6beaf3c0c81fd34ed2,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-10,2024,M,GUATEMALA,PRIMER INGRESO (TRASLADO)
0c1ca11ca92bfd880c613ce861be499c,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-10,2024,M,GUATEMALA,REINGRESO
45c13b868d63c63f15fb804d0c0e9323,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-10,2024,M,GUATEMALA,REINGRESO
478aafbaf02db9e2a223a1d0168aed95,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-10,2024,M,GUATEMALA,REINGRESO
6147d447128c9bde8d7a3eaf57746a86,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-10,2024,M,GUATEMALA,REINGRESO
840c9018e64fcb41cb900241e23364a4,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-10,2024,M,GUATEMALA,REINGRESO
ab8c0857c2f4116530de5a6fcd54809e,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-10,2024,M,GUATEMALA,REINGRESO
bd3a6138836c691086aad1895f6251f9,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-10,2024,M,GUATEMALA,REINGRESO
c618b0fa6f7eb3b1aae997b54365f50b,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-10,2024,M,GUATEMALA,REINGRESO
fb046b5fe8a0f1353db6420d658cc189,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-10,2024,M,GUATEMALA,REINGRESO
17dc315f231965a7298c84112835660b,INGENIERIA EN INDUSTRIAS ,2023-12-10,2024,F,GUATEMALA,REINGRESO
ae873322ac2601aef5b28378927cac20,INGENIERIA EN INDUSTRIAS ,2023-12-10,2024,M,GUATEMALA,REINGRESO
5c66efa1f5ac4ea3680cd497024df1c5,INGENIERIA INDUSTRIAL,2023-12-10,2024,F,GUATEMALA,REINGRESO
708cdaf5bacba422f5ee4814b3687c19,INGENIERIA INDUSTRIAL,2023-12-10,2024,F,GUATEMALA,REINGRESO
9aee6cf4dc2b0d1f6ef85974c6aa2bb2,INGENIERIA INDUSTRIAL,2023-12-10,2024,F,GUATEMALA,REINGRESO
b4a5165827692b99207e5faae00c743b,INGENIERIA INDUSTRIAL,2023-12-10,2024,F,GUATEMALA,REINGRESO
d7466dd5c6d51e0605bd03dddddb8dbc,INGENIERIA INDUSTRIAL,2023-12-10,2024,F,GUATEMALA,REINGRESO
3a1d25ca619cff6de08ab7dcf7e8e93f,INGENIERIA INDUSTRIAL,2023-12-10,2024,M,GUATEMALA,REINGRESO
3c99f2daf37240269788834cff28f946,INGENIERIA INDUSTRIAL,2023-12-10,2024,M,GUATEMALA,REINGRESO
47df8c9ce666230277bbdc292983a55e,INGENIERIA INDUSTRIAL,2023-12-10,2024,M,GUATEMALA,REINGRESO
5715170d3325d66fb95cef99ea58ddee,INGENIERIA INDUSTRIAL,2023-12-10,2024,M,GUATEMALA,REINGRESO
d7801d6ebde80195c0e5797d095ae3b0,INGENIERIA INDUSTRIAL,2023-12-10,2024,M,GUATEMALA,REINGRESO
dfdf51c0ca03498fadfb7caee37dc697,INGENIERIA INDUSTRIAL,2023-12-10,2024,M,GUATEMALA,REINGRESO
fecfa3bd6b415375b73e7afbd72e3e34,INGENIERIA MECANICA,2023-12-10,2024,M,GUATEMALA,REINGRESO
ff509c9f125762a46ede67b4608a48ad,INGENIERIA MECANICA,2023-12-10,2024,M,GUATEMALA,REINGRESO
fc6a7af5694ed21f56d51d787e89aad9,INGENIERIA MECANICA ELECTRICA,2023-12-10,2024,M,GUATEMALA,REINGRESO
6febd4948a9b49ce26cb17903bf5b25b,INGENIERIA MECANICA ,2023-12-10,2024,M,GUATEMALA,REINGRESO
6583c04f23325562b0c83848f23eac01,INGENIERIA QUIMICA,2023-12-10,2024,F,GUATEMALA,REINGRESO
b3626cb9fe7e9291ae4c8207455b4075,INGENIERIA QUIMICA,2023-12-10,2024,F,GUATEMALA,REINGRESO
9f33f2009988670d7c374e1f0dc602f8,INGENIERIA QUIMICA,2023-12-10,2024,M,GUATEMALA,REINGRESO
8a45abadefe1272a4dd088861dfe269e,INGENIERIA ELECTRICA,2023-12-11,2024,M,GUATEMALA,REINGRESO
8975b013ae3d1c0e34bd0bdbde9743a5,INGENIERIA ELECTRONICA,2023-12-11,2024,F,GUATEMALA,REINGRESO
07b635c2c594023f643ed3f421928a1a,INGENIERIA ELECTRONICA,2023-12-11,2024,M,GUATEMALA,REINGRESO
b1c7a932db19e9749b9b12efca93d228,INGENIERIA ELECTRONICA,2023-12-11,2024,M,GUATEMALA,REINGRESO
3c47f66dcb43c4fca7ac2e83c120a7c3,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-11,2024,F,GUATEMALA,REINGRESO
45de3fb88dd9e4e4403a07abcb384ace,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-11,2024,F,GUATEMALA,REINGRESO
077495ce99adbe61e7c6d1a3d127f750,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-11,2024,M,GUATEMALA,REINGRESO
0eaa20d96517844337e63beefe6ba162,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-11,2024,M,GUATEMALA,REINGRESO
74fec42070b14fa896f037cd1702a5e3,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-11,2024,M,GUATEMALA,REINGRESO
c69a49ac60bb1a19f73f808b012f966f,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-11,2024,M,GUATEMALA,REINGRESO
c80d0a8cb61bdc834ce6c797d7fed65c,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-11,2024,M,GUATEMALA,REINGRESO
de7b727eb14b9e9b236462a06bceea84,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-11,2024,M,GUATEMALA,REINGRESO
d6f80c3d81cec8e3c452c79ff2946cf5,INGENIERIA INDUSTRIAL,2023-12-11,2024,F,GUATEMALA,REINGRESO
8d1244e70e6e6703e8b0ffecf5047825,INGENIERIA INDUSTRIAL,2023-12-11,2024,M,GUATEMALA,REINGRESO
e4ee29019ec2e9915c80c91ae0cc2f30,INGENIERIA INDUSTRIAL,2023-12-11,2024,M,GUATEMALA,REINGRESO
2744432b0f8067fa3bef7500e6ebcc75,INGENIERIA MECANICA,2023-12-11,2024,M,GUATEMALA,REINGRESO
f7afa2c9252eb7e8b678b621c87ac0f7,INGENIERIA MECANICA ELECTRICA,2023-12-11,2024,M,GUATEMALA,REINGRESO
56931825c30cd1c35f72cf667200e31d,INGENIERIA MECANICA ,2023-12-11,2024,M,GUATEMALA,REINGRESO
281507dab31b18bb7d644dbdb7fc7e45,INGENIERIA CIVIL,2023-12-12,2024,M,GUATEMALA,REINGRESO
35a62d6933927c4a41b36ace2188ac59,INGENIERIA CIVIL,2023-12-12,2024,M,GUATEMALA,REINGRESO
bb1ff985503e991ba5af84d8218e31be,INGENIERIA CIVIL,2023-12-12,2024,M,GUATEMALA,REINGRESO
14e89b3083557c43d6af54881d880945,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-12,2024,M,GUATEMALA,REINGRESO
2b1abb4c06a69af97ff8bacc95acdf03,INGENIERIA INDUSTRIAL,2023-12-12,2024,F,GUATEMALA,REINGRESO
05ecf7395bb6a961e19c07729f598339,INGENIERIA INDUSTRIAL,2023-12-12,2024,M,GUATEMALA,REINGRESO
7f58b75666961a8ca1c19022f021d06d,INGENIERIA INDUSTRIAL,2023-12-12,2024,M,GUATEMALA,REINGRESO
a36729918fa45302e082789006172bc4,INGENIERIA INDUSTRIAL,2023-12-12,2024,M,GUATEMALA,REINGRESO
eb3bdedf354ee03ec224b6078c87b2fc,INGENIERIA INDUSTRIAL,2023-12-12,2024,M,GUATEMALA,REINGRESO
a46c4f1f5329d47975be442c599cdfa7,INGENIERIA MECANICA ,2023-12-12,2024,F,GUATEMALA,REINGRESO
b652da65e360c4f288de9beaa98d4c1b,INGENIERIA QUIMICA,2023-12-12,2024,F,GUATEMALA,REINGRESO
2e8e33cb95b006584dd857a6ad9c0178,INGENIERIA CIVIL,2023-12-13,2024,F,GUATEMALA,REINGRESO
37c51f5ad899347af061a2bb56f57086,INGENIERIA CIVIL,2023-12-13,2024,F,GUATEMALA,REINGRESO
7c79a9c38262ba59249be65907464f6d,INGENIERIA CIVIL,2023-12-13,2024,F,GUATEMALA,REINGRESO
293831873655d82e22e2d56a0951c3da,INGENIERIA CIVIL,2023-12-13,2024,M,GUATEMALA,REINGRESO
a851f287760da19b40b028239fbe1711,INGENIERIA ELECTRICA,2023-12-13,2024,F,GUATEMALA,REINGRESO
b64a2fe3aeb0090c844ff6a568d5a9e0,INGENIERIA ELECTRICA,2023-12-13,2024,M,GUATEMALA,REINGRESO
0040908a5e8303f9c0c3165c4be00749,INGENIERIA ELECTRONICA,2023-12-13,2024,F,GUATEMALA,REINGRESO
5913c12909d2ec7e198af1f211e8b17a,INGENIERIA ELECTRONICA,2023-12-13,2024,M,GUATEMALA,REINGRESO
0a1eb40aa230c6b024d6cb08d568ef35,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,F,GUATEMALA,REINGRESO
b1b2bb4249b8a32e79cbeb298d61054b,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,F,GUATEMALA,REINGRESO
0fd8b89cfca7693be73eaa479f1dfde3,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,M,GUATEMALA,REINGRESO
139da1e989441637be5b7f69f4fbf117,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,M,GUATEMALA,REINGRESO
3ec500b31288dc831f5fae5ddbac5572,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,M,GUATEMALA,REINGRESO
546b27af116164c8b3bab9a2ffeeb23b,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,M,GUATEMALA,REINGRESO
63aaa5a69991e36879c35198069b8abc,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,M,GUATEMALA,REINGRESO
81cf89dd166b32ed3007f7e295ba4acb,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,M,GUATEMALA,REINGRESO
a67f4ef2820976e39d47c289da4eb9cc,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,M,GUATEMALA,REINGRESO
ae9a951a16a58393a092179e47d62bed,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,M,GUATEMALA,REINGRESO
d37aa3300e548c1b4951230ca3256bbe,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,M,GUATEMALA,REINGRESO
e8460c33091bfdab8e64ca31858b44f1,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,M,GUATEMALA,REINGRESO
febf1edfe2ad85db9f19d35901179ee5,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-13,2024,M,GUATEMALA,REINGRESO
dded913a8e0c1db2ccdc30bdf2a2c634,INGENIERIA EN INDUSTRIAS ,2023-12-13,2024,M,GUATEMALA,REINGRESO
1aaaa43c86252bc40201345056a139ea,INGENIERIA INDUSTRIAL,2023-12-13,2024,F,GUATEMALA,REINGRESO
5af34a3d03ee3d19fd127368f6d821c1,INGENIERIA INDUSTRIAL,2023-12-13,2024,F,GUATEMALA,REINGRESO
4d3f76ab7790ed9cc2d126a0161138ef,INGENIERIA INDUSTRIAL,2023-12-13,2024,M,GUATEMALA,REINGRESO
7b1a5601100ce0d0c2c2d36aa5c52196,INGENIERIA INDUSTRIAL,2023-12-13,2024,M,GUATEMALA,REINGRESO
c176d3d7d9da66d8e508f8158ec86b2e,INGENIERIA INDUSTRIAL,2023-12-13,2024,M,GUATEMALA,REINGRESO
042d417c377413a0b8b8e3fe8fa3eddb,INGENIERIA MECANICA,2023-12-13,2024,M,GUATEMALA,REINGRESO
2511789e48d4c663dcb47f6da731729f,INGENIERIA MECANICA ELECTRICA,2023-12-13,2024,M,GUATEMALA,REINGRESO
dc9c38f7374d345f74df05a2d8d9658c,INGENIERIA MECANICA ELECTRICA,2023-12-13,2024,M,GUATEMALA,REINGRESO
fc1e65af3f2446a1fc673b4df43798a5,INGENIERIA MECANICA ELECTRICA,2023-12-13,2024,M,GUATEMALA,REINGRESO
7cb0ded07b73753c2382159eb751d72b,INGENIERIA MECANICA ,2023-12-13,2024,M,GUATEMALA,REINGRESO
1f98cc08f9b199f7ab1b30a8a2ad252b,INGENIERIA QUIMICA,2023-12-13,2024,F,GUATEMALA,REINGRESO
5c6f9b54cc336b32a985b2589884c5e2,INGENIERIA QUIMICA,2023-12-13,2024,F,GUATEMALA,REINGRESO
cb4692d670e292c0e8f8588d7d5ebd9e,INGENIERIA QUIMICA,2023-12-13,2024,F,GUATEMALA,REINGRESO
bc675249d578b843683d9a84c9fd88a6,INGENIERIA AMBIENTAL,2023-12-14,2024,F,GUATEMALA,REINGRESO
9834e159f749b836cecb52db803feb45,INGENIERIA CIVIL,2023-12-14,2024,F,GUATEMALA,REINGRESO
bab5ca4b24274253486436d16785a480,INGENIERIA CIVIL,2023-12-14,2024,F,GUATEMALA,REINGRESO
15cb474a237e207dce92f9d0e0af89d5,INGENIERIA CIVIL,2023-12-14,2024,M,GUATEMALA,REINGRESO
2a730f83b58111c7f5dd3692c5532d2e,INGENIERIA CIVIL,2023-12-14,2024,M,GUATEMALA,REINGRESO
f8d0e3883c2caac65e5d3790b292cecc,INGENIERIA CIVIL,2023-12-14,2024,M,GUATEMALA,REINGRESO
527720ff0aa2421da867cd6982b2ab0f,INGENIERIA ELECTRONICA,2023-12-14,2024,M,GUATEMALA,REINGRESO
578ca87eaf13c17ed9f507a9f56c75ea,INGENIERIA ELECTRONICA,2023-12-14,2024,M,GUATEMALA,REINGRESO
6c99703b554f8a33f6d0b9046aff4fd3,INGENIERIA ELECTRONICA,2023-12-14,2024,M,GUATEMALA,REINGRESO
a4eca382f20f3279f62b60e86d537882,INGENIERIA ELECTRONICA,2023-12-14,2024,M,GUATEMALA,REINGRESO
1cf63e1c2338309287129f36c9195178,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,F,GUATEMALA,REINGRESO
99853b54909f2df3a71ee9d4bf91186f,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,F,GUATEMALA,REINGRESO
a061671401bc2c2739751bb9ddeac592,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,F,GUATEMALA,REINGRESO
b6d5918242ef31051e2fd2491dc1a160,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,F,GUATEMALA,REINGRESO
f29480adf92b4f7a683a0e64ef909da9,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,F,GUATEMALA,REINGRESO
00815cb3545b65667b95ead6c3e731a5,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
00a405eee94ca132bf7c6611087bffb3,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
1b5fc86dde130ca8c8aa42050a2e2dbb,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
28597a45efe1f13a1560ad82b2aef119,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
2ba92aea5b5ecba0f9b5c563878aca21,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
5a21b8659689affdcb46e5560cc914aa,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
5f7fc4915f519a616cab1863d3eda55e,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
6d9850fc8b52cb43387533d2c4f4bff0,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
91e6dcac2f540b0400eb7488b7fe51ca,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
9ec0aa7107d9e472e8f3edc736903811,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
a395c6c34a6ef7e6fcb86788f57c864b,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
e62837bff4076879813f564710878f54,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
f5e9ac411186829178d0e5d13e9bf3cc,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
f7819af49a93474654fc3acf490ce40b,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-14,2024,M,GUATEMALA,REINGRESO
0d2619579e2b0af05ad89e12bfe9ec44,INGENIERIA INDUSTRIAL,2023-12-14,2024,F,GUATEMALA,REINGRESO
858bbe19a6b6d4a6ba20b0898ff377b2,INGENIERIA INDUSTRIAL,2023-12-14,2024,F,GUATEMALA,REINGRESO
9fc6ae1561ddb29232cf71af62a0bf98,INGENIERIA INDUSTRIAL,2023-12-14,2024,F,GUATEMALA,REINGRESO
f8881d8ffadc92b2c0f1c41bb5f3559c,INGENIERIA INDUSTRIAL,2023-12-14,2024,F,GUATEMALA,REINGRESO
54318918e3a27595e298f4020907af07,INGENIERIA INDUSTRIAL,2023-12-14,2024,M,GUATEMALA,REINGRESO
ff67b1a921d15353c1d745e7764afc37,INGENIERIA INDUSTRIAL,2023-12-14,2024,M,GUATEMALA,REINGRESO
defd5727f505ab11ac7ae98370b7cb32,INGENIERIA MECANICA,2023-12-14,2024,M,GUATEMALA,REINGRESO
f677dec2890ff6b44664c579f1b17da3,INGENIERIA MECANICA,2023-12-14,2024,M,GUATEMALA,REINGRESO
93f52cece032adc5e9647e44df42e6b7,INGENIERIA MECANICA ELECTRICA,2023-12-14,2024,M,GUATEMALA,REINGRESO
18b9e003a862c4603686c0d23d37dee0,INGENIERIA MECANICA ,2023-12-14,2024,M,GUATEMALA,REINGRESO
1ba7250a23006b80afff53b4f7a7ce2e,INGENIERIA MECANICA ,2023-12-14,2024,M,GUATEMALA,REINGRESO
5bb065b37853b01d145e36e4344e9570,INGENIERIA MECANICA ,2023-12-14,2024,M,GUATEMALA,REINGRESO
e1db49eb0281cd1d0570b335b2933b4d,INGENIERIA MECANICA ,2023-12-14,2024,M,GUATEMALA,REINGRESO
6d293cac23dbf52a6c04b8280f833999,INGENIERIA QUIMICA,2023-12-14,2024,M,GUATEMALA,REINGRESO
04805ef62504d906c8f3a633c5e22ed6,INGENIERIA CIVIL,2023-12-15,2024,M,GUATEMALA,REINGRESO
44d4f78d06f2aeb3b7e65543f3de5203,INGENIERIA CIVIL,2023-12-15,2024,M,GUATEMALA,REINGRESO
97b9549568381d488293b5bf31aacc08,INGENIERIA CIVIL,2023-12-15,2024,M,GUATEMALA,REINGRESO
353a1992dd8b0827a7fc268c1eb4668f,INGENIERIA ELECTRICA,2023-12-15,2024,M,GUATEMALA,REINGRESO
8bb4fc194669bdd3146d7c6767d0e57a,INGENIERIA ELECTRICA,2023-12-15,2024,M,GUATEMALA,REINGRESO
f211017631f6effae1b5e98fd3818b60,INGENIERIA ELECTRICA,2023-12-15,2024,M,GUATEMALA,REINGRESO
a6a9412d66acaa3166f5ea872601e4fc,INGENIERIA ELECTRONICA,2023-12-15,2024,M,GUATEMALA,REINGRESO
f3788c1d428f668e97379b180acf3bb1,INGENIERIA ELECTRONICA,2023-12-15,2024,M,GUATEMALA,REINGRESO
f40bf8d8ed585abc067048695dbe3a3e,INGENIERIA ELECTRONICA,2023-12-15,2024,M,GUATEMALA,REINGRESO
77cecf26bbf5e22f8787dc77d9dbfdc5,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-15,2024,F,GUATEMALA,REINGRESO
b8e795e16be422cb072ff675f4b34f4d,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-15,2024,F,GUATEMALA,REINGRESO
0d737055b37b1d3407aadb165d70b79e,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-15,2024,M,GUATEMALA,REINGRESO
0ff3ea3ec39bc5cdbc1a0c071c258be7,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-15,2024,M,GUATEMALA,REINGRESO
15f8052154a570428ba065a536870ab3,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-15,2024,M,GUATEMALA,REINGRESO
5c9359878d999309c3e9cc5fabc5add8,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-15,2024,M,GUATEMALA,REINGRESO
6f5b2ceabfe6858e9810cec8bdded45b,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-15,2024,M,GUATEMALA,REINGRESO
ab757968c91d2988bb37e2e4cc6a257c,INGENIERIA EN CIENCIAS Y SISTEMAS,2023-12-15,2024,M,GUATEMALA,REINGRESO
87f5edac8911f46f41badc8b89685aee,INGENIERIA EN INDUSTRIAS ,2023-12-15,2024,F,GUATEMALA,REINGRESO
0b0d921b97cf500485cc7bc466a8e948,INGENIERIA INDUSTRIAL,2023-12-15,2024,F,GUATEMALA,REINGRESO
3aceb82d59d20cbe96663244f1406113,INGENIERIA INDUSTRIAL,2023-12-15,2024,M,GUATEMALA,REINGRESO
42ebdd9ce2ae3709b52070dbc63e4375,INGENIERIA INDUSTRIAL,2023-12-15,2024,M,GUATEMALA,REINGRESO
4fb44424841531ea46a57b0db68b38a4,INGENIERIA INDUSTRIAL,2023-12-15,2024,M,GUATEMALA,REINGRESO
76f6dd894a6f4f99311ece999c54a2bb,INGENIERIA INDUSTRIAL,2023-12-15,2024,M,GUATEMALA,REINGRESO
